college,topic,count,URL,TopicForAuthors,first_Author,URL_forAuthor1,second_Author,URL_forAuthor2,third_Author,URL_forAuthor3
Lee College of Engineering,nanostructures,3,https:\/\/pages.charlotte.edu\/connections\/links\/nanostructures\/,nanostructures,Ting Xu,https://pages.charlotte.edu/connections/people/ttxu/,HaiTao Zhang,https://pages.charlotte.edu/connections/people/hzhang3/,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/
Lee College of Engineering,computational fluid dynamics,3,https:\/\/pages.charlotte.edu\/connections\/links\/computational-fluid-dynamics\/,computational fluid dynamics,Praveen Ramaprabhu,https://pages.charlotte.edu/connections/people/pramapra/,,,,
Lee College of Engineering,traffic engineering,3,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-engineering\/,traffic engineering,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,communications,3,https:\/\/pages.charlotte.edu\/connections\/links\/communications\/,communications,Sheng-Guo Wang,https://pages.charlotte.edu/connections/people/swang/,Jiang Xie,https://pages.charlotte.edu/connections/people/jxie1/,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/
Lee College of Engineering,highway safety,3,https:\/\/pages.charlotte.edu\/connections\/links\/highway-safety\/,highway safety,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,wireless sensor networks,3,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-sensor-networks\/,wireless sensor networks,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,James Conrad,https://pages.charlotte.edu/connections/people/jmconrad/,Matthew Whelan,https://pages.charlotte.edu/connections/people/mwhelan3/
Lee College of Engineering,smart grids,3,https:\/\/pages.charlotte.edu\/connections\/links\/smart-grids\/,smart grids,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Arindam Mukherjee,https://pages.charlotte.edu/connections/people/amukherj/,Badrul Chowdhury,https://pages.charlotte.edu/connections/people/bchowdhu/
Lee College of Engineering,traffic safety,3,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-safety\/,traffic safety,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,
Lee College of Engineering,intelligent transportation systems,3,https:\/\/pages.charlotte.edu\/connections\/links\/intelligent-transportation-systems\/,intelligent transportation systems,Dimitrios Papanikolaou,https://pages.charlotte.edu/connections/people/dpapanik/,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,Martin Kane,https://pages.charlotte.edu/connections/people/mrkane/
Lee College of Engineering,micro-grids,2,https:\/\/pages.charlotte.edu\/connections\/links\/micro-grids\/,micro-grids,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Valentina Cecchi,https://pages.charlotte.edu/connections/people/vcecchi/,,
Lee College of Engineering,solar cells,2,https:\/\/pages.charlotte.edu\/connections\/links\/solar-cells\/,solar cells,Abasifreke Ebong,https://pages.charlotte.edu/connections/people/aebong1/,,,,
Lee College of Engineering,solid mechanics,2,https:\/\/pages.charlotte.edu\/connections\/links\/solid-mechanics\/,solid mechanics,Jeffrey Raquet,https://pages.charlotte.edu/connections/people/jsraquet/,,,,
Lee College of Engineering,traffic operations,2,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-operations\/,traffic operations,Srinivas Pulugurtha,https://pages.charlotte.edu/connections/people/sspulugu/,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,,
Lee College of Engineering,wastewater treatment,2,https:\/\/pages.charlotte.edu\/connections\/links\/wastewater-treatment\/,wastewater treatment,Olya Keen,https://pages.charlotte.edu/connections/people/okeen/,James Bowen,https://pages.charlotte.edu/connections/people/jdbowen/,,
Lee College of Engineering,water reuse,2,https:\/\/pages.charlotte.edu\/connections\/links\/water-reuse\/,water reuse,Olya Keen,https://pages.charlotte.edu/connections/people/okeen/,James Amburgey,https://pages.charlotte.edu/connections/people/jeamburg/,,
Lee College of Engineering,subgrade stabilization,2,https:\/\/pages.charlotte.edu\/connections\/links\/subgrade-stabilization\/,subgrade stabilization,Rajaram Janardhanam,https://pages.charlotte.edu/connections/people/rajaram/,Vincent Ogunro,https://pages.charlotte.edu/connections/people/vogunro/,,
Lee College of Engineering,liquefaction,2,https:\/\/pages.charlotte.edu\/connections\/links\/liquefaction\/,liquefaction,Rajaram Janardhanam,https://pages.charlotte.edu/connections/people/rajaram/,Miguel Pando,https://pages.charlotte.edu/connections/people/mpando/,,
Lee College of Engineering,pavement management systems,2,https:\/\/pages.charlotte.edu\/connections\/links\/pavement-management-systems\/,pavement management systems,Tara Cavalline,https://pages.charlotte.edu/connections/people/tlcavall/,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,
Lee College of Engineering,precision machine design,2,https:\/\/pages.charlotte.edu\/connections\/links\/precision-machine-design\/,precision machine design,Kevin Lawton,https://pages.charlotte.edu/connections/people/kmlawton/,Steven Patterson,https://pages.charlotte.edu/connections/people/spatters/,,
Lee College of Engineering,sensors,2,https:\/\/pages.charlotte.edu\/connections\/links\/sensors\/,sensors,Aidan Browne,https://pages.charlotte.edu/connections/people/abrowne5/,Matthew Whelan,https://pages.charlotte.edu/connections/people/mwhelan3/,,
Lee College of Engineering,bridge construction,2,https:\/\/pages.charlotte.edu\/connections\/links\/bridge-construction\/,bridge construction,Thomas Nicholas,https://pages.charlotte.edu/connections/people/tnichola/,Dong Chen,https://pages.charlotte.edu/connections/people/dchen9/,,
Lee College of Engineering,image processing,2,https:\/\/pages.charlotte.edu\/connections\/links\/image-processing\/,image processing,Thomas Weldon,https://pages.charlotte.edu/connections/people/tpweldon/,Min Shin,https://pages.charlotte.edu/connections/people/mcshin/,,
Lee College of Engineering,quality management,2,https:\/\/pages.charlotte.edu\/connections\/links\/quality-management\/,quality management,Afife Sireli,https://pages.charlotte.edu/connections/people/ysireli/,Sheng-Hsien Teng,https://pages.charlotte.edu/connections/people/sgteng/,Howard Godfrey,https://pages.charlotte.edu/connections/people/hgodfrey/
Lee College of Engineering,land development engineering,2,https:\/\/pages.charlotte.edu\/connections\/links\/land-development-engineering\/,land development engineering,David Naylor,https://pages.charlotte.edu/connections/people/dnaylor/,,,,
Lee College of Engineering,traffic simulation,2,https:\/\/pages.charlotte.edu\/connections\/links\/traffic-simulation\/,traffic simulation,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,,,,
Lee College of Engineering,transportation,2,https:\/\/pages.charlotte.edu\/connections\/links\/transportation\/,transportation,Dimitrios Papanikolaou,https://pages.charlotte.edu/connections/people/dpapanik/,Wei Fan,https://pages.charlotte.edu/connections/people/wfan7/,,
Lee College of Engineering,distance education,2,https:\/\/pages.charlotte.edu\/connections\/links\/distance-education\/,distance education,Deborah Sharer,https://pages.charlotte.edu/connections/people/dlsharer/,Cynthia Hancock,https://pages.charlotte.edu/connections/people/cynthia-hancock/,,
Lee College of Engineering,magnetic gears,2,https:\/\/pages.charlotte.edu\/connections\/links\/magnetic-gears\/,magnetic gears,,,,,,
Lee College of Engineering,actuators,2,https:\/\/pages.charlotte.edu\/connections\/links\/actuators\/,actuators,Maciej Noras,https://pages.charlotte.edu/connections/people/mnoras/,,,,
Lee College of Engineering,digital signal processors,2,https:\/\/pages.charlotte.edu\/connections\/links\/digital-signal-processors\/,digital signal processors,Andrew Willis,https://pages.charlotte.edu/connections/people/arwillis/,James Conrad,https://pages.charlotte.edu/connections/people/jmconrad/,,
Lee College of Engineering,solid state devices,2,https:\/\/pages.charlotte.edu\/connections\/links\/solid-state-devices\/,solid state devices,,,,,,
Lee College of Engineering,complex systems,2,https:\/\/pages.charlotte.edu\/connections\/links\/complex-systems\/,complex systems,Sheng-Guo Wang,https://pages.charlotte.edu/connections/people/swang/,Sukumar Kamalasadan,https://pages.charlotte.edu/connections/people/skamalas/,Mirsad Hadzikadic,https://pages.charlotte.edu/connections/people/mirsad/
Lee College of Engineering,photovoltaics,2,https:\/\/pages.charlotte.edu\/connections\/links\/photovoltaics\/,photovoltaics,Yong Zhang,https://pages.charlotte.edu/connections/people/yzhang47/,,,,
Lee College of Engineering,supply chain management,2,https:\/\/pages.charlotte.edu\/connections\/links\/supply-chain-management\/,supply chain management,SungJune Park,https://pages.charlotte.edu/connections/people/sungjune-park/,Sheng-Hsien Teng,https://pages.charlotte.edu/connections/people/sgteng/,Howard Godfrey,https://pages.charlotte.edu/connections/people/hgodfrey/
Lee College of Engineering,internet of things,2,https:\/\/pages.charlotte.edu\/connections\/links\/internet-of-things\/,internet of things,Tao Han,https://pages.charlotte.edu/connections/people/than3/,Mohamed Shehab,https://pages.charlotte.edu/connections/people/mshehab/,Weichao Wang,https://pages.charlotte.edu/connections/people/wwang22/
Lee College of Engineering,risk analysis,2,https:\/\/pages.charlotte.edu\/connections\/links\/risk-analysis\/,risk analysis,Anthony Brizendine,https://pages.charlotte.edu/connections/people/albrizen/,,,,
Lee College of Engineering,high frequency converters,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-frequency-converters\/,high frequency converters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,hybrid converters,1,https:\/\/pages.charlotte.edu\/connections\/links\/hybrid-converters\/,hybrid converters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,solar inverters,1,https:\/\/pages.charlotte.edu\/connections\/links\/solar-inverters\/,solar inverters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,mobile substations,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-substations\/,mobile substations,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,converters,1,https:\/\/pages.charlotte.edu\/connections\/links\/converters\/,converters,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,wireless communications,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-communications\/,wireless communications,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,wireless mesh networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-mesh-networks\/,wireless mesh networks,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,renewable integration,1,https:\/\/pages.charlotte.edu\/connections\/links\/renewable-integration\/,renewable integration,Tao Hong,https://pages.charlotte.edu/connections/people/hong/,,,,
Lee College of Engineering,wireless sensor routing,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-sensor-routing\/,wireless sensor routing,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,active mobile substations,1,https:\/\/pages.charlotte.edu\/connections\/links\/active-mobile-substations\/,active mobile substations,Babak Parkhideh,https://pages.charlotte.edu/connections/people/bparkhid/,,,,
Lee College of Engineering,dynamic performance optimization,1,https:\/\/pages.charlotte.edu\/connections\/links\/dynamic-performance-optimization\/,dynamic performance optimization,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,condition monitoring,1,https:\/\/pages.charlotte.edu\/connections\/links\/condition-monitoring\/,condition monitoring,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,diagnostics,1,https:\/\/pages.charlotte.edu\/connections\/links\/diagnostics\/,diagnostics,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,high voltage,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-voltage\/,high voltage,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,high voltage engineering,1,https:\/\/pages.charlotte.edu\/connections\/links\/high-voltage-engineering\/,high voltage engineering,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,arc interruption phenomena,1,https:\/\/pages.charlotte.edu\/connections\/links\/arc-interruption-phenomena\/,arc interruption phenomena,Bienvenido Rodriguez-Medina,https://pages.charlotte.edu/connections/people/brodri17/,,,,
Lee College of Engineering,machine learning,1,https:\/\/pages.charlotte.edu\/connections\/links\/machine-learning\/,machine learning,Benjamin Radford,https://pages.charlotte.edu/connections/people/bradfor7/,Yinghao Pan,https://pages.charlotte.edu/connections/people/ypan8/,Douglas Markant,https://pages.charlotte.edu/connections/people/dmarkant/
Lee College of Engineering,wireless CDMA,1,https:\/\/pages.charlotte.edu\/connections\/links\/wireless-cdma\/,wireless CDMA,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
Lee College of Engineering,energy-efficient design,1,https:\/\/pages.charlotte.edu\/connections\/links\/energy-efficient-design\/,energy-efficient design,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,feedback control,1,https:\/\/pages.charlotte.edu\/connections\/links\/feedback-control\/,feedback control,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,cloud computing,1,https:\/\/pages.charlotte.edu\/connections\/links\/cloud-computing\/,cloud computing,Arun Ravindran,https://pages.charlotte.edu/connections/people/aravindr/,,,,
Lee College of Engineering,mobile ad hoc networks,1,https:\/\/pages.charlotte.edu\/connections\/links\/mobile-ad-hoc-networks\/,mobile ad hoc networks,Asis Nasipuri,https://pages.charlotte.edu/connections/people/anasipur/,,,,
